step,tokens,train_loss,val_loss,lr,tok_per_sec
22040,5777653760,2.8039,,1.346176e-04,124947
22050,5780275200,2.8156,,1.345052e-04,124980
22060,5782896640,2.7966,,1.343928e-04,124923
22070,5785518080,2.8042,,1.342805e-04,124906
22080,5788139520,2.8036,,1.341681e-04,124863
22090,5790760960,2.8239,,1.340558e-04,124813
22100,5793382400,2.8164,,1.339436e-04,124881
22110,5796003840,2.8237,,1.338313e-04,124906
22120,5798625280,2.8115,,1.337191e-04,124833
22130,5801246720,2.8094,,1.336069e-04,124816
22140,5803868160,2.8009,,1.334947e-04,124930
22150,5806489600,2.8474,,1.333825e-04,124856
22160,5809111040,2.7605,,1.332704e-04,124898
22170,5811732480,2.7971,,1.331583e-04,124865
22180,5814353920,2.7971,,1.330462e-04,124808
22190,5816975360,2.8385,,1.329341e-04,124887
22200,5819596800,2.8277,,1.328221e-04,124910
22210,5822218240,2.8083,,1.327100e-04,124905
22220,5824839680,2.7922,,1.325980e-04,124781
22230,5827461120,2.7997,,1.324861e-04,124936
22240,5830082560,2.8001,,1.323741e-04,125072
22250,5832704000,2.8034,,1.322622e-04,124795
22260,5835325440,2.8077,,1.321503e-04,124764
22270,5837946880,2.7949,,1.320384e-04,124808
22280,5840568320,2.8124,,1.319266e-04,125130
22290,5843189760,2.8166,,1.318147e-04,124639
22300,5845811200,2.7745,,1.317029e-04,124848
22310,5848432640,2.8085,,1.315911e-04,124824
22320,5851054080,2.7828,,1.314794e-04,124924
22330,5853675520,2.8010,,1.313676e-04,124858
22340,5856296960,2.8057,,1.312559e-04,124921
22350,5858918400,2.8047,,1.311443e-04,125146
22360,5861539840,2.8115,,1.310326e-04,124934
22370,5864161280,2.8001,,1.309210e-04,124652
22380,5866782720,2.8169,,1.308094e-04,125067
22390,5869404160,2.8167,,1.306978e-04,124729
22400,5872025600,2.7925,,1.305862e-04,124676
22410,5874647040,2.8462,,1.304747e-04,122179
22420,5877268480,2.8092,,1.303632e-04,123471
22430,5879889920,2.8261,,1.302517e-04,124832
22440,5882511360,2.7812,,1.301402e-04,124885
22450,5885132800,2.8115,,1.300288e-04,124853
22460,5887754240,2.7856,,1.299174e-04,124904
22470,5890375680,2.8160,,1.298060e-04,124838
22480,5892997120,2.8010,,1.296946e-04,124383
22490,5895618560,2.7895,,1.295833e-04,124757
22500,5898240000,2.7890,,1.294720e-04,124896
22500,5898240000,,2.8074,1.294720e-04,
22510,5900861440,2.7919,,1.293607e-04,127044
22520,5903482880,2.8037,,1.292495e-04,125349
22530,5906104320,2.8240,,1.291382e-04,125561
22540,5908725760,2.7892,,1.290270e-04,125437
22550,5911347200,2.7891,,1.289159e-04,124817
22560,5913968640,2.8072,,1.288047e-04,124814
22570,5916590080,2.8307,,1.286936e-04,124729
22580,5919211520,2.8192,,1.285825e-04,124297
22590,5921832960,2.7973,,1.284714e-04,124446
22600,5924454400,2.8102,,1.283604e-04,124832
22610,5927075840,2.8048,,1.282494e-04,124777
22620,5929697280,2.8071,,1.281384e-04,125166
22630,5932318720,2.8221,,1.280274e-04,125035
22640,5934940160,2.8095,,1.279165e-04,124473
22650,5937561600,2.7929,,1.278056e-04,124037
22660,5940183040,2.8004,,1.276947e-04,124353
22670,5942804480,2.7900,,1.275839e-04,123337
22680,5945425920,2.7946,,1.274730e-04,124477
22690,5948047360,2.7941,,1.273622e-04,124370
22700,5950668800,2.7971,,1.272515e-04,124100
22710,5953290240,2.7969,,1.271407e-04,124623
22720,5955911680,2.8085,,1.270300e-04,124764
22730,5958533120,2.7895,,1.269193e-04,124291
22740,5961154560,2.8032,,1.268087e-04,122259
22750,5963776000,2.8071,,1.266980e-04,124958
22760,5966397440,2.8070,,1.265874e-04,125074
22770,5969018880,2.8080,,1.264768e-04,124151
22780,5971640320,2.7762,,1.263663e-04,124499
22790,5974261760,2.8085,,1.262558e-04,124820
22800,5976883200,2.7914,,1.261453e-04,124697
22810,5979504640,2.7674,,1.260348e-04,124458
22820,5982126080,2.7922,,1.259244e-04,124847
22830,5984747520,2.8179,,1.258140e-04,124579
22840,5987368960,2.7872,,1.257036e-04,124616
22850,5989990400,2.7665,,1.255933e-04,124866
22860,5992611840,2.7959,,1.254829e-04,124921
22870,5995233280,2.8121,,1.253726e-04,124678
22880,5997854720,2.7968,,1.252624e-04,125091
22890,6000476160,2.8166,,1.251522e-04,124781
22900,6003097600,2.7822,,1.250419e-04,124861
22910,6005719040,2.7916,,1.249318e-04,124884
22920,6008340480,2.7845,,1.248216e-04,124947
22930,6010961920,2.8171,,1.247115e-04,124757
22940,6013583360,2.8110,,1.246014e-04,124849
22950,6016204800,2.7953,,1.244914e-04,124655
22960,6018826240,2.8158,,1.243813e-04,124534
22970,6021447680,2.8233,,1.242713e-04,124648
22980,6024069120,2.8148,,1.241614e-04,124444
22990,6026690560,2.7730,,1.240514e-04,125076
23000,6029312000,2.8000,,1.239415e-04,125739
23000,6029312000,,2.8015,1.239415e-04,
23010,6031933440,2.7996,,1.238316e-04,127677
23020,6034554880,2.8091,,1.237218e-04,126187
23030,6037176320,2.7916,,1.236120e-04,125828
23040,6039797760,2.8024,,1.235022e-04,125707
23050,6042419200,2.7913,,1.233924e-04,125763
23060,6045040640,2.7868,,1.232827e-04,125864
23070,6047662080,2.7992,,1.231730e-04,125725
23080,6050283520,2.8159,,1.230633e-04,125753
23090,6052904960,2.8005,,1.229537e-04,125294
23100,6055526400,2.8099,,1.228441e-04,125690
23110,6058147840,2.8015,,1.227345e-04,125454
23120,6060769280,2.8151,,1.226250e-04,124993
23130,6063390720,2.7986,,1.225155e-04,125156
23140,6066012160,2.7943,,1.224060e-04,124909
23150,6068633600,2.7946,,1.222965e-04,121992
23160,6071255040,2.8239,,1.221871e-04,123455
23170,6073876480,2.7724,,1.220777e-04,125350
23180,6076497920,2.7861,,1.219684e-04,125187
23190,6079119360,2.7954,,1.218590e-04,124969
23200,6081740800,2.8097,,1.217498e-04,124848
23210,6084362240,2.8011,,1.216405e-04,124808
23220,6086983680,2.7892,,1.215313e-04,124886
23230,6089605120,2.7953,,1.214221e-04,125565
23240,6092226560,2.7938,,1.213129e-04,125550
23250,6094848000,2.7807,,1.212038e-04,125512
23260,6097469440,2.8094,,1.210947e-04,125673
23270,6100090880,2.7838,,1.209856e-04,125574
23280,6102712320,2.7740,,1.208765e-04,125552
23290,6105333760,2.8146,,1.207675e-04,125562
23300,6107955200,2.7962,,1.206586e-04,125556
23310,6110576640,2.7671,,1.205496e-04,125686
23320,6113198080,2.7844,,1.204407e-04,125498
23330,6115819520,2.8073,,1.203318e-04,125588
23340,6118440960,2.8129,,1.202230e-04,125078
23350,6121062400,2.7894,,1.201142e-04,124918
23360,6123683840,2.7793,,1.200054e-04,124849
23370,6126305280,2.8026,,1.198967e-04,125060
23380,6128926720,2.7730,,1.197879e-04,125122
23390,6131548160,2.7641,,1.196793e-04,124855
23400,6134169600,2.7931,,1.195706e-04,124818
23410,6136791040,2.7941,,1.194620e-04,125088
23420,6139412480,2.7718,,1.193534e-04,124927
23430,6142033920,2.7971,,1.192449e-04,124561
23440,6144655360,2.7821,,1.191364e-04,124592
23450,6147276800,2.8005,,1.190279e-04,124669
23460,6149898240,2.7955,,1.189194e-04,124804
23470,6152519680,2.7939,,1.188110e-04,124827
23480,6155141120,2.8209,,1.187026e-04,125299
23490,6157762560,2.8056,,1.185943e-04,125697
23500,6160384000,2.8047,,1.184860e-04,125648
23500,6160384000,,2.7966,1.184860e-04,
23510,6163005440,2.7975,,1.183777e-04,127273
23520,6165626880,2.7816,,1.182695e-04,125969
23530,6168248320,2.8059,,1.181613e-04,125605
23540,6170869760,2.8040,,1.180531e-04,125207
23550,6173491200,2.7992,,1.179449e-04,125539
23560,6176112640,2.8004,,1.178368e-04,125702
23570,6178734080,2.8124,,1.177288e-04,125287
23580,6181355520,2.7959,,1.176207e-04,125236
23590,6183976960,2.7910,,1.175127e-04,124871
23600,6186598400,2.7712,,1.174047e-04,124841
23610,6189219840,2.7981,,1.172968e-04,125150
23620,6191841280,2.7979,,1.171889e-04,125346
23630,6194462720,2.8007,,1.170811e-04,125148
23640,6197084160,2.7752,,1.169732e-04,125154
23650,6199705600,2.7994,,1.168654e-04,124809
23660,6202327040,2.7822,,1.167577e-04,124761
23670,6204948480,2.8048,,1.166499e-04,124669
23680,6207569920,2.7851,,1.165423e-04,124410
23690,6210191360,2.7768,,1.164346e-04,124408
23700,6212812800,2.7853,,1.163270e-04,124911
23710,6215434240,2.8054,,1.162194e-04,124873
23720,6218055680,2.7870,,1.161119e-04,124946
23730,6220677120,2.7605,,1.160043e-04,124702
23740,6223298560,2.7989,,1.158969e-04,124853
23750,6225920000,2.8090,,1.157894e-04,124864
23760,6228541440,2.7720,,1.156820e-04,124913
23770,6231162880,2.7981,,1.155747e-04,124819
23780,6233784320,2.7894,,1.154673e-04,124681
23790,6236405760,2.8039,,1.153600e-04,124419
23800,6239027200,2.7714,,1.152528e-04,124354
23810,6241648640,2.7744,,1.151456e-04,124886
23820,6244270080,2.7846,,1.150384e-04,125053
23830,6246891520,2.7928,,1.149312e-04,124558
23840,6249512960,2.8069,,1.148241e-04,124407
23850,6252134400,2.7813,,1.147170e-04,124827
23860,6254755840,2.7899,,1.146100e-04,124917
23870,6257377280,2.7852,,1.145030e-04,124861
23880,6259998720,2.7825,,1.143960e-04,124864
23890,6262620160,2.7870,,1.142891e-04,121475
23900,6265241600,2.7662,,1.141822e-04,123348
23910,6267863040,2.7948,,1.140753e-04,124445
23920,6270484480,2.7707,,1.139685e-04,124964
23930,6273105920,2.8121,,1.138618e-04,124944
23940,6275727360,2.7880,,1.137550e-04,124325
23950,6278348800,2.7802,,1.136483e-04,124642
23960,6280970240,2.7912,,1.135416e-04,124363
23970,6283591680,2.8117,,1.134350e-04,124414
23980,6286213120,2.7829,,1.133284e-04,124553
23990,6288834560,2.7970,,1.132219e-04,124380
24000,6291456000,2.7922,,1.131153e-04,124598
24000,6291456000,,2.7916,1.131153e-04,
24010,6294077440,2.7889,,1.130089e-04,126832
24020,6296698880,2.8067,,1.129024e-04,125430
24030,6299320320,2.8225,,1.127960e-04,125209
24040,6301941760,2.7936,,1.126896e-04,124898
24050,6304563200,2.7891,,1.125833e-04,124389
24060,6307184640,2.8117,,1.124770e-04,124630
24070,6309806080,2.7768,,1.123708e-04,124376
24080,6312427520,2.7801,,1.122646e-04,124385
24090,6315048960,2.8073,,1.121584e-04,124569
24100,6317670400,2.8057,,1.120523e-04,124464
24110,6320291840,2.7975,,1.119462e-04,124283
24120,6322913280,2.7742,,1.118401e-04,124377
24130,6325534720,2.7559,,1.117341e-04,124754
24140,6328156160,2.7762,,1.116281e-04,124236
24150,6330777600,2.7765,,1.115222e-04,124578
24160,6333399040,2.7906,,1.114163e-04,124955
24170,6336020480,2.7838,,1.113104e-04,123850
24180,6338641920,2.7792,,1.112046e-04,124306
24190,6341263360,2.7895,,1.110988e-04,124356
24200,6343884800,2.8021,,1.109931e-04,124658
24210,6346506240,2.7573,,1.108873e-04,124689
24220,6349127680,2.7979,,1.107817e-04,124537
24230,6351749120,2.8000,,1.106761e-04,124520
24240,6354370560,2.7873,,1.105705e-04,124596
24250,6356992000,2.8035,,1.104649e-04,124282
24260,6359613440,2.7800,,1.103594e-04,124376
24270,6362234880,2.8014,,1.102539e-04,124949
24280,6364856320,2.8071,,1.101485e-04,124486
24290,6367477760,2.8078,,1.100431e-04,124626
24300,6370099200,2.7772,,1.099378e-04,124321
24310,6372720640,2.7753,,1.098325e-04,124208
24320,6375342080,2.7938,,1.097272e-04,124343
24330,6377963520,2.7968,,1.096220e-04,124098
24340,6380584960,2.7622,,1.095168e-04,124529
24350,6383206400,2.7753,,1.094117e-04,124733
24360,6385827840,2.7536,,1.093066e-04,124369
24370,6388449280,2.7805,,1.092015e-04,124600
24380,6391070720,2.7657,,1.090965e-04,124483
24390,6393692160,2.7704,,1.089915e-04,124408
24400,6396313600,2.7496,,1.088865e-04,124418
24410,6398935040,2.7930,,1.087816e-04,124530
24420,6401556480,2.8022,,1.086768e-04,124340
24430,6404177920,2.7759,,1.085720e-04,124309
24440,6406799360,2.8030,,1.084672e-04,124388
24450,6409420800,2.7940,,1.083624e-04,124543
24460,6412042240,2.7810,,1.082578e-04,124387
24470,6414663680,2.8103,,1.081531e-04,124228
24480,6417285120,2.7629,,1.080485e-04,124299
24490,6419906560,2.7678,,1.079439e-04,124357
24500,6422528000,2.7897,,1.078394e-04,124256
24500,6422528000,,2.7872,1.078394e-04,
24510,6425149440,2.7606,,1.077349e-04,126828
24520,6427770880,2.7619,,1.076305e-04,125365
24530,6430392320,2.8035,,1.075261e-04,125291
24540,6433013760,2.7710,,1.074217e-04,124185
24550,6435635200,2.8058,,1.073174e-04,124954
24560,6438256640,2.7627,,1.072131e-04,125260
24570,6440878080,2.7764,,1.071089e-04,125114
24580,6443499520,2.7718,,1.070047e-04,125195
24590,6446120960,2.7726,,1.069005e-04,125103
24600,6448742400,2.7498,,1.067964e-04,125131
24610,6451363840,2.7492,,1.066924e-04,125183
24620,6453985280,2.7752,,1.065883e-04,125017
24630,6456606720,2.8153,,1.064844e-04,124362
24640,6459228160,2.7902,,1.063804e-04,123856
24650,6461849600,2.7942,,1.062765e-04,125490
24660,6464471040,2.7926,,1.061727e-04,125650
24670,6467092480,2.7891,,1.060689e-04,125154
24680,6469713920,2.7739,,1.059651e-04,125449
24690,6472335360,2.7939,,1.058614e-04,125216
24700,6474956800,2.7855,,1.057577e-04,125255
24710,6477578240,2.7800,,1.056541e-04,125297
24720,6480199680,2.8066,,1.055505e-04,125281
24730,6482821120,2.7992,,1.054469e-04,124923
24740,6485442560,2.7623,,1.053434e-04,124446
24750,6488064000,2.7820,,1.052399e-04,124272
24760,6490685440,2.7764,,1.051365e-04,124282
24770,6493306880,2.8006,,1.050332e-04,124175
24780,6495928320,2.7575,,1.049298e-04,124395
24790,6498549760,2.7895,,1.048265e-04,124512
24800,6501171200,2.7714,,1.047233e-04,124741
24810,6503792640,2.7728,,1.046201e-04,124358
24820,6506414080,2.7732,,1.045169e-04,124787
24830,6509035520,2.8034,,1.044138e-04,124438
24840,6511656960,2.7902,,1.043108e-04,124384
24850,6514278400,2.7747,,1.042077e-04,124558
24860,6516899840,2.7719,,1.041048e-04,124445
24870,6519521280,2.7666,,1.040018e-04,124679
24880,6522142720,2.7853,,1.038989e-04,124948
24890,6524764160,2.7860,,1.037961e-04,124531
24900,6527385600,2.8151,,1.036933e-04,124515
24910,6530007040,2.7861,,1.035905e-04,122048
24920,6532628480,2.7899,,1.034878e-04,124825
24930,6535249920,2.7576,,1.033852e-04,124546
24940,6537871360,2.7938,,1.032825e-04,125463
24950,6540492800,2.7640,,1.031800e-04,125638
24960,6543114240,2.7774,,1.030774e-04,125527
24970,6545735680,2.7805,,1.029750e-04,125446
24980,6548357120,2.7859,,1.028725e-04,125228
24990,6550978560,2.7580,,1.027701e-04,125370
25000,6553600000,2.7738,,1.026678e-04,125425
25000,6553600000,,2.7829,1.026678e-04,
25010,6556221440,2.7722,,1.025655e-04,127255
25020,6558842880,2.7633,,1.024632e-04,125385
25030,6561464320,2.7660,,1.023610e-04,124796
25040,6564085760,2.7662,,1.022588e-04,125236
25050,6566707200,2.7601,,1.021567e-04,125213
25060,6569328640,2.7675,,1.020546e-04,124615
25070,6571950080,2.7651,,1.019526e-04,124572
25080,6574571520,2.7867,,1.018506e-04,124809
25090,6577192960,2.7933,,1.017487e-04,124811
25100,6579814400,2.7748,,1.016468e-04,124871
25110,6582435840,2.7941,,1.015450e-04,124742
25120,6585057280,2.7726,,1.014432e-04,124831
25130,6587678720,2.7876,,1.013414e-04,124423
25140,6590300160,2.7472,,1.012397e-04,124885
25150,6592921600,2.7711,,1.011380e-04,124486
25160,6595543040,2.7867,,1.010364e-04,124537
25170,6598164480,2.7804,,1.009349e-04,124605
25180,6600785920,2.7910,,1.008334e-04,124564
25190,6603407360,2.7726,,1.007319e-04,124338
25200,6606028800,2.7908,,1.006305e-04,124520
25210,6608650240,2.7683,,1.005291e-04,124678
25220,6611271680,2.7876,,1.004278e-04,124829
25230,6613893120,2.8004,,1.003265e-04,124875
25240,6616514560,2.7948,,1.002252e-04,124569
25250,6619136000,2.7679,,1.001240e-04,124450
25260,6621757440,2.7798,,1.000229e-04,124324
25270,6624378880,2.7707,,9.992181e-05,124313
25280,6627000320,2.7865,,9.982077e-05,124334
25290,6629621760,2.7670,,9.971977e-05,124565
25300,6632243200,2.7771,,9.961882e-05,124652
25310,6634864640,2.7860,,9.951791e-05,124991
25320,6637486080,2.7923,,9.941706e-05,124771
25330,6640107520,2.7538,,9.931625e-05,125027
25340,6642728960,2.7820,,9.921549e-05,125595
25350,6645350400,2.7647,,9.911478e-05,125817
25360,6647971840,2.7734,,9.901412e-05,125641
25370,6650593280,2.7629,,9.891350e-05,124584
25380,6653214720,2.7586,,9.881293e-05,125585
25390,6655836160,2.7689,,9.871242e-05,123909
25400,6658457600,2.7717,,9.861195e-05,125424
25410,6661079040,2.7782,,9.851152e-05,125813
25420,6663700480,2.7549,,9.841115e-05,125544
25430,6666321920,2.7801,,9.831083e-05,125447
25440,6668943360,2.7963,,9.821055e-05,125835
25450,6671564800,2.7721,,9.811032e-05,125585
25460,6674186240,2.7519,,9.801015e-05,125550
25470,6676807680,2.7734,,9.791002e-05,125568
25480,6679429120,2.7896,,9.780994e-05,125576
25490,6682050560,2.7956,,9.770991e-05,125702
25500,6684672000,2.7673,,9.760992e-05,125478
25500,6684672000,,2.7784,9.760992e-05,
25510,6687293440,2.7581,,9.750999e-05,127237
25520,6689914880,2.7720,,9.741011e-05,125927
25530,6692536320,2.7807,,9.731027e-05,125672
25540,6695157760,2.7714,,9.721049e-05,125448
25550,6697779200,2.7888,,9.711075e-05,125419
25560,6700400640,2.7934,,9.701107e-05,125424
25570,6703022080,2.7636,,9.691143e-05,125267
25580,6705643520,2.7548,,9.681184e-05,125024
25590,6708264960,2.7694,,9.671231e-05,124704
25600,6710886400,2.7629,,9.661282e-05,124737
25610,6713507840,2.7771,,9.651338e-05,124623
25620,6716129280,2.7771,,9.641400e-05,123380
25630,6718750720,2.7592,,9.631466e-05,124719
25640,6721372160,2.7838,,9.621537e-05,122086
25650,6723993600,2.7453,,9.611614e-05,124693
25660,6726615040,2.7782,,9.601695e-05,125053
25670,6729236480,2.7689,,9.591782e-05,124870
25680,6731857920,2.7661,,9.581873e-05,124457
25690,6734479360,2.7586,,9.571970e-05,124641
25700,6737100800,2.7456,,9.562071e-05,124822
25710,6739722240,2.7808,,9.552178e-05,124598
25720,6742343680,2.7563,,9.542290e-05,124878
25730,6744965120,2.7564,,9.532407e-05,125718
25740,6747586560,2.7596,,9.522528e-05,125360
25750,6750208000,2.7802,,9.512655e-05,125394
25760,6752829440,2.7716,,9.502787e-05,125208
25770,6755450880,2.7365,,9.492925e-05,124956
25780,6758072320,2.7481,,9.483067e-05,124939
25790,6760693760,2.7695,,9.473214e-05,125181
25800,6763315200,2.7475,,9.463367e-05,125285
25810,6765936640,2.7589,,9.453525e-05,125174
25820,6768558080,2.7675,,9.443688e-05,124993
25830,6771179520,2.7565,,9.433856e-05,125301
25840,6773800960,2.7642,,9.424029e-05,125546
25850,6776422400,2.7626,,9.414207e-05,125449
25860,6779043840,2.7740,,9.404391e-05,125192
25870,6781665280,2.7716,,9.394579e-05,125489
25880,6784286720,2.7769,,9.384773e-05,125491
25890,6786908160,2.7824,,9.374972e-05,125551
25900,6789529600,2.7724,,9.365177e-05,125369
25910,6792151040,2.7513,,9.355386e-05,125273
25920,6794772480,2.7550,,9.345601e-05,125572
25930,6797393920,2.7607,,9.335821e-05,125397
25940,6800015360,2.7724,,9.326046e-05,125351
25950,6802636800,2.7810,,9.316276e-05,125030
25960,6805258240,2.7920,,9.306512e-05,124628
25970,6807879680,2.7774,,9.296753e-05,124805
25980,6810501120,2.7634,,9.286999e-05,124706
25990,6813122560,2.7545,,9.277250e-05,124432
26000,6815744000,2.7633,,9.267507e-05,124653
26000,6815744000,,2.7734,9.267507e-05,
26010,6818365440,2.7678,,9.257769e-05,127381
26020,6820986880,2.7620,,9.248036e-05,125395
26030,6823608320,2.7876,,9.238309e-05,125438
26040,6826229760,2.7696,,9.228587e-05,125161
26050,6828851200,2.7757,,9.218870e-05,124764
26060,6831472640,2.7649,,9.209158e-05,125128
26070,6834094080,2.7363,,9.199452e-05,125141
26080,6836715520,2.7733,,9.189751e-05,125203
26090,6839336960,2.7589,,9.180056e-05,125189
26100,6841958400,2.7658,,9.170366e-05,125227
26110,6844579840,2.7781,,9.160681e-05,125267
26120,6847201280,2.7450,,9.151001e-05,123196
26130,6849822720,2.7824,,9.141327e-05,125186
26140,6852444160,2.7817,,9.131659e-05,125089
26150,6855065600,2.7412,,9.121995e-05,125074
26160,6857687040,2.7657,,9.112337e-05,125243
26170,6860308480,2.7553,,9.102685e-05,124753
26180,6862929920,2.7526,,9.093038e-05,124835
26190,6865551360,2.7761,,9.083396e-05,124855
26200,6868172800,2.7720,,9.073760e-05,124704
26210,6870794240,2.7662,,9.064129e-05,124411
26220,6873415680,2.7709,,9.054503e-05,124279
26230,6876037120,2.7628,,9.044883e-05,124378
26240,6878658560,2.7864,,9.035268e-05,124584
26250,6881280000,2.7572,,9.025659e-05,124422
26260,6883901440,2.7275,,9.016056e-05,124283
26270,6886522880,2.7659,,9.006457e-05,125055
26280,6889144320,2.7585,,8.996865e-05,124705
26290,6891765760,2.7472,,8.987277e-05,124377
26300,6894387200,2.7776,,8.977696e-05,124853
26310,6897008640,2.7475,,8.968119e-05,124607
26320,6899630080,2.7812,,8.958548e-05,123864
26330,6902251520,2.7727,,8.948983e-05,124443
26340,6904872960,2.7828,,8.939423e-05,124469
26350,6907494400,2.7657,,8.929869e-05,124477
26360,6910115840,2.7623,,8.920320e-05,123497
26370,6912737280,2.7606,,8.910777e-05,124677
26380,6915358720,2.7645,,8.901240e-05,124899
26390,6917980160,2.7446,,8.891707e-05,124810
26400,6920601600,2.7559,,8.882181e-05,124449
26410,6923223040,2.7726,,8.872660e-05,124578
26420,6925844480,2.7598,,8.863144e-05,124221
26430,6928465920,2.7660,,8.853635e-05,124406
26440,6931087360,2.7913,,8.844130e-05,124467
26450,6933708800,2.7901,,8.834632e-05,124399
26460,6936330240,2.7484,,8.825139e-05,124438
26470,6938951680,2.7833,,8.815651e-05,124311
26480,6941573120,2.7809,,8.806169e-05,123666
26490,6944194560,2.7701,,8.796693e-05,124497
26500,6946816000,2.7445,,8.787222e-05,124982
26500,6946816000,,2.7702,8.787222e-05,
26510,6949437440,2.7719,,8.777757e-05,127114
26520,6952058880,2.7719,,8.768298e-05,125827
26530,6954680320,2.7710,,8.758844e-05,125766
26540,6957301760,2.7644,,8.749396e-05,125783
26550,6959923200,2.7647,,8.739954e-05,125857
26560,6962544640,2.7811,,8.730517e-05,125726
26570,6965166080,2.7563,,8.721086e-05,125626
26580,6967787520,2.7410,,8.711661e-05,125700
26590,6970408960,2.7696,,8.702241e-05,125558
26600,6973030400,2.7904,,8.692827e-05,125267
26610,6975651840,2.7550,,8.683419e-05,124991
26620,6978273280,2.7533,,8.674016e-05,124635
26630,6980894720,2.7606,,8.664619e-05,124902
26640,6983516160,2.7858,,8.655228e-05,124839
26650,6986137600,2.7632,,8.645843e-05,124883
26660,6988759040,2.7626,,8.636463e-05,124858
26670,6991380480,2.7541,,8.627089e-05,124873
26680,6994001920,2.7757,,8.617721e-05,124885
26690,6996623360,2.7621,,8.608359e-05,124848
26700,6999244800,2.7930,,8.599002e-05,124894
26710,7001866240,2.7637,,8.589651e-05,124903
26720,7004487680,2.7721,,8.580306e-05,124857
26730,7007109120,2.7535,,8.570967e-05,124640
26740,7009730560,2.7680,,8.561633e-05,124933
26750,7012352000,2.7672,,8.552305e-05,124958
26760,7014973440,2.7698,,8.542983e-05,124986
26770,7017594880,2.7518,,8.533667e-05,125222
26780,7020216320,2.7589,,8.524357e-05,125201
26790,7022837760,2.7634,,8.515052e-05,124737
26800,7025459200,2.7543,,8.505754e-05,124812
26810,7028080640,2.7666,,8.496461e-05,124847
26820,7030702080,2.7815,,8.487174e-05,125068
26830,7033323520,2.7964,,8.477893e-05,125176
26840,7035944960,2.7432,,8.468617e-05,125116
26850,7038566400,2.7629,,8.459348e-05,124958
26860,7041187840,2.7579,,8.450084e-05,119620
26870,7043809280,2.7714,,8.440827e-05,124617
26880,7046430720,2.7826,,8.431575e-05,124730
26890,7049052160,2.7623,,8.422329e-05,124870
26900,7051673600,2.7562,,8.413089e-05,124536
26910,7054295040,2.7451,,8.403855e-05,124874
26920,7056916480,2.7563,,8.394627e-05,124897
26930,7059537920,2.7558,,8.385405e-05,124766
26940,7062159360,2.7717,,8.376188e-05,124856
26950,7064780800,2.7651,,8.366978e-05,124472
26960,7067402240,2.7435,,8.357773e-05,124744
26970,7070023680,2.7439,,8.348575e-05,124808
26980,7072645120,2.7614,,8.339382e-05,124851
26990,7075266560,2.7895,,8.330196e-05,124857
27000,7077888000,2.7349,,8.321015e-05,124901
27000,7077888000,,2.7656,8.321015e-05,
27010,7080509440,2.7510,,8.311840e-05,127487
27020,7083130880,2.7647,,8.302672e-05,125493
27030,7085752320,2.7479,,8.293509e-05,125195
27040,7088373760,2.7903,,8.284352e-05,124741
27050,7090995200,2.7787,,8.275201e-05,124685
27060,7093616640,2.7613,,8.266057e-05,124502
27070,7096238080,2.7512,,8.256918e-05,124439
27080,7098859520,2.7418,,8.247785e-05,122510
27090,7101480960,2.7681,,8.238659e-05,124725
27100,7104102400,2.7816,,8.229538e-05,124675
27110,7106723840,2.7679,,8.220423e-05,124500
27120,7109345280,2.7429,,8.211315e-05,124775
27130,7111966720,2.7507,,8.202212e-05,124543
27140,7114588160,2.7630,,8.193116e-05,124622
27150,7117209600,2.7464,,8.184026e-05,124509
27160,7119831040,2.7363,,8.174941e-05,124391
27170,7122452480,2.7493,,8.165863e-05,124725
27180,7125073920,2.7656,,8.156791e-05,124899
27190,7127695360,2.7687,,8.147725e-05,124881
27200,7130316800,2.7566,,8.138665e-05,124849
27210,7132938240,2.7599,,8.129611e-05,125576
27220,7135559680,2.7588,,8.120564e-05,125360
27230,7138181120,2.7665,,8.111522e-05,125124
27240,7140802560,2.7426,,8.102486e-05,125008
27250,7143424000,2.7724,,8.093457e-05,125246
27260,7146045440,2.7616,,8.084434e-05,124947
27270,7148666880,2.7771,,8.075417e-05,125150
27280,7151288320,2.7484,,8.066406e-05,124954
27290,7153909760,2.7492,,8.057401e-05,124693
27300,7156531200,2.7381,,8.048403e-05,124688
27310,7159152640,2.7426,,8.039410e-05,124424
27320,7161774080,2.7620,,8.030424e-05,124921
27330,7164395520,2.7700,,8.021444e-05,125187
27340,7167016960,2.7327,,8.012470e-05,124842
27350,7169638400,2.7468,,8.003502e-05,124727
27360,7172259840,2.7538,,7.994541e-05,124697
27370,7174881280,2.7615,,7.985586e-05,125095
27380,7177502720,2.7496,,7.976637e-05,124571
27390,7180124160,2.7418,,7.967694e-05,124552
27400,7182745600,2.7813,,7.958757e-05,125095
27410,7185367040,2.7512,,7.949827e-05,124996
27420,7187988480,2.7495,,7.940903e-05,124739
27430,7190609920,2.7567,,7.931985e-05,124396
27440,7193231360,2.7538,,7.923073e-05,124517
27450,7195852800,2.7660,,7.914168e-05,124335
27460,7198474240,2.7346,,7.905269e-05,124717
27470,7201095680,2.7658,,7.896376e-05,124826
27480,7203717120,2.7348,,7.887490e-05,124823
27490,7206338560,2.7633,,7.878609e-05,124745
27500,7208960000,2.7650,,7.869736e-05,124519
27500,7208960000,,2.7622,7.869736e-05,
27510,7211581440,2.7699,,7.860868e-05,127074
